CODE,LOCATIONNAME,PRICE,AREA,ROOMNUMBER,BATHNUMBER,STATUS,STUDIO,ISPENTHOUSE,DUPLEX,SWIMMINGPOOL,ELEVATOR,X,Y
9223372036854775807,Tres Olivos - Valverde,184000,60,2,2,Second hand / Good state,0,0,1,0,1,441545,4482719
3327287310788298943,Aluche,122000,55,2,1,Second hand / Good state,0,0,0,0,0,436810,4471498
9223372036854775807,Ventilla-Almenara,417000,80,3,1,Second hand / Good state,0,0,0,0,1,441560,4480053
3402479257482590241,Abrantes,347000,105,3,2,Second hand / Good state,0,0,0,1,1,437861,4469570
6457378041777337151,12 de Octubre-Orcasur,118000,100,3,2,Second hand / Good state,0,0,0,0,0,440268,4468562
6839673985019248528,Ventas,325000,130,3,2,Second hand / Good state,0,0,0,0,1,444762,4475572
8913489740161909558,Lucero,82000,60,2,1,Second hand / Unknown,0,0,0,0,0,435965,4473016
432813523402741508,Costillares,345000,75,2,1,Second hand / Good state,0,0,0,1,1,443816,4481419
9223372036854775807,Nuevos Ministerios-Ríos Rosas,739000,125,4,2,Second hand / Needs reformation,0,0,0,0,1,441210,4476874
4171271388269336737,Lista,672000,140,2,2,Second hand / Good state,0,0,1,0,1,442583,4475831
9223372036854775807,San Andrés,167000,60,1,1,Second hand / Good state,0,0,0,1,1,440053,4466806
9130057992522360712,Fuente del Berro,192000,35,2,1,Second hand / Good state,0,0,0,0,1,443251,4474969
8637190769250872369,Palos de Moguer,285000,75,2,1,Second hand / Good state,0,0,0,0,1,441050,4472620
8887653659308550228,Ciudad Jardín,1917000,380,4,4,Second hand / Good state,0,1,0,0,1,442488,4476970
8007725919648520665,Palomeras Bajas,153000,70,3,1,Second hand / Good state,0,0,0,0,0,444417,4471391
6097706793552338064,Palacio,149000,35,1,1,Second hand / Good state,0,0,0,0,0,439600,4473394
5519226253007111970,Lavapiés-Embajadores,462000,110,2,2,Second hand / Good state,0,0,0,0,1,440464,4473678
9223372036854775807,Tres Olivos - Valverde,116000,65,3,1,Second hand / Needs reformation,0,0,0,0,0,441716,4481984
9223372036854775807,Simancas,375000,115,3,2,Second hand / Good state,0,0,0,1,1,447685,4476360
9223372036854775807,Lista,828000,165,4,2,Second hand / Needs reformation,0,0,0,0,1,442630,4475652
9223372036854775807,San Isidro,130000,65,2,1,Second hand / Good state,0,0,0,0,0,437338,4471852
9223372036854775807,Vallehermoso,451000,130,2,1,Second hand / Good state,0,0,0,1,1,439010,4477350
9223372036854775807,San Diego,101000,75,2,1,Second hand / Good state,0,0,0,0,0,443361,4470834
1547147150557907012,Valdeacederas,105000,25,0,1,Second hand / Good state,1,0,0,0,0,440391,4479432
9223372036854775807,Vista Alegre,126000,50,1,1,Second hand / Unknown,0,0,0,0,0,436741,4470790
8731103069149432017,Entrevías,117000,85,3,1,Second hand / Unknown,0,0,0,0,0,443112,4470277
230553806221148203,Nuevos Ministerios-Ríos Rosas,357000,70,3,1,Second hand / Good state,0,0,0,0,0,440741,4477251
9223372036854775807,Valdeacederas,215000,70,3,1,Second hand / Good state,0,0,0,0,0,440797,4479324
4803853924765702349,Ibiza,437000,70,3,1,Second hand / Needs reformation,0,0,0,0,1,442529,4474599
7207142149593213,Ensanche de Vallecas - La Gavia,227000,65,2,1,Second hand / Good state,0,0,0,0,1,449727,4468403
9223372036854775807,Delicias,125000,35,2,1,Second hand / Needs reformation,0,0,0,0,1,441069,4471538
5019771855480323625,Numancia,106000,55,2,1,Second hand / Unknown,0,0,0,0,0,443868,4472497
9223372036854775807,Chueca-Justicia,243000,45,2,1,Second hand / Good state,0,0,0,0,1,440628,4475223
9223372036854775807,Gaztambide,554000,155,4,2,Second hand / Needs reformation,0,0,0,0,1,439265,4476391
5758303300348634910,Ventas,117000,55,2,1,Second hand / Needs reformation,0,0,0,0,0,444587,4474862
9223372036854775807,Moscardó,147000,35,0,1,Second hand / Good state,1,0,0,0,1,440255,4470949
3143466911140988296,Buena Vista,171000,70,3,1,Second hand / Good state,0,0,0,0,0,436038,4468576
9223372036854775807,Simancas,456000,115,3,2,Second hand / Good state,0,0,0,1,1,447023,4476223
9223372036854775807,Puerta del Ángel,106000,40,3,1,Second hand / Good state,0,0,0,0,0,437599,4473140
1829616359969637536,Apóstol Santiago,589000,205,4,3,Second hand / Good state,0,0,0,0,1,443954,4480075
9223372036854775807,Guindalera,733000,170,3,3,Second hand / Good state,0,1,0,0,1,443097,4476548
5130639315949242203,Trafalgar,654000,110,3,2,Second hand / Good state,0,0,0,0,1,440674,4475981
4809259194805240986,Castellana,381000,70,2,1,Second hand / Good state,0,0,0,0,1,442321,4476187
8426269783789107913,Huertas-Cortes,228000,45,1,1,Second hand / Needs reformation,0,0,0,0,0,440840,4473891
426623623664103802,Bernabéu-Hispanoamérica,870000,140,3,3,Second hand / Good state,0,0,0,1,1,442287,4478806
369743450504583643,Prosperidad,657000,150,4,2,Second hand / Good state,0,0,0,0,1,443558,4477702
8581605410539842741,Ventilla-Almenara,221000,50,1,1,Second hand / Good state,0,1,0,0,1,440945,4479809
9223372036854775807,Castilla,298000,60,2,1,Second hand / Good state,0,0,0,0,1,441903,4479907
9223372036854775807,Casco Histórico de Vicálvaro,172000,70,3,1,Second hand / Good state,0,0,0,0,0,448837,4472798
1463575216604561808,Bellas Vistas,219000,50,2,2,Second hand / Good state,0,0,0,0,1,439915,4477776
8957438339910680821,Cuatro Caminos,139000,35,1,1,Second hand / Good state,0,0,0,0,0,440327,4478027
9223372036854775807,Imperial,324000,115,4,2,Second hand / Unknown,0,0,0,0,0,438930,4473960
9223372036854775807,Aravaca,443000,90,2,2,Second hand / Good state,0,0,0,1,1,433787,4479069
9223372036854775807,Aluche,131000,70,3,1,Second hand / Good state,0,0,0,0,0,436199,4470726
9223372036854775807,Almagro,1130000,175,4,3,Second hand / Needs reformation,0,0,0,0,1,441045,4476105
9223372036854775807,Pueblo Nuevo,117000,45,1,1,Second hand / Good state,0,0,0,0,0,445707,4475488
9223372036854775807,Castilla,576000,155,3,2,Second hand / Needs reformation,0,0,0,0,1,441779,4480153
8888301913825634951,Costillares,613000,135,3,2,Second hand / Good state,0,0,0,1,1,443541,4481365
1716575264840780903,Huertas-Cortes,1203000,220,2,2,Second hand / Good state,0,0,0,0,1,441118,4473727
9223372036854775807,Goya,1289000,145,2,2,Second hand / Good state,0,0,0,1,1,442715,4475225
9223372036854775807,Goya,223000,55,0,1,Second hand / Good state,1,1,0,0,1,442666,4474872
2444858192601762118,Costillares,586000,145,4,3,Second hand / Good state,0,0,0,1,1,443442,4481181
6332994807292900688,Goya,306000,45,2,1,Second hand / Good state,0,0,0,0,1,442442,4475517
5176813511240545042,Comillas,143000,70,2,1,Second hand / Needs reformation,0,0,0,0,0,439235,4471077
9223372036854775807,Quintana,191000,75,3,1,Second hand / Good state,0,0,0,0,0,445307,4476594
147786755491442780,Hellín,235000,120,4,2,Second hand / Good state,0,0,0,0,1,448060,4475730
9223372036854775807,Opañel,151000,80,3,1,Second hand / Unknown,0,0,0,0,1,438298,4470941
1321719908266040859,Ventas,126000,55,2,1,Second hand / Good state,0,0,0,0,0,444162,4474874
9223372036854775807,San Isidro,150000,75,3,1,Second hand / Unknown,0,0,0,0,0,437566,4471649
9223372036854775807,Castellana,342000,45,1,1,Second hand / Good state,0,0,0,0,1,442196,4476216
6696634584450628578,Fontarrón,155000,60,2,1,Second hand / Good state,0,0,0,0,1,444976,4472747
5699022486871564279,Buena Vista,114000,60,3,1,Second hand / Good state,0,0,0,0,0,435856,4469467
4066658886077158247,Abrantes,130000,75,3,1,Second hand / Good state,0,0,0,0,0,438668,4470565
9223372036854775807,Fuente del Berro,464000,115,2,2,Second hand / Good state,0,0,0,0,1,443852,4475628
3014764285919627404,Las Tablas,398000,130,3,2,Second hand / Good state,0,0,0,1,1,442597,4484631
9223372036854775807,Salvador,197000,75,3,1,Second hand / Needs reformation,0,0,0,0,1,446490,4476792
9223372036854775807,Águilas,68000,45,1,1,Second hand / Good state,0,0,0,0,0,434263,4469711
6591809253772256355,Pinar del Rey,274000,85,3,2,Second hand / Good state,0,0,0,0,1,445824,4480809
2911974445367413276,Legazpi,343000,80,4,2,Second hand / Needs reformation,0,0,0,1,1,441625,4471221
9223372036854775807,Aravaca,105000,60,1,1,Second hand / Unknown,0,0,0,0,0,433833,4479035
9223372036854775807,Goya,305000,55,2,1,Second hand / Good state,0,0,0,0,0,443188,4475434
9223372036854775807,Prosperidad,315000,75,2,1,Second hand / Good state,0,0,0,0,1,443113,4477297
9223372036854775807,Abrantes,78000,50,2,1,Second hand / Needs reformation,0,0,0,0,0,438208,4470511
5303261599949858455,Lavapiés-Embajadores,210000,55,1,1,Second hand / Good state,0,0,0,0,1,440384,4473757
3251406636284652128,San Diego,46000,20,1,1,Second hand / Unknown,0,0,0,0,1,443342,4470400
8528769409944408109,Orcasitas,301000,140,3,2,Second hand / Good state,0,0,0,1,1,439083,4468739
9223372036854775807,Vallehermoso,550000,75,1,1,Second hand / Needs reformation,0,0,0,1,1,439273,4477244
6015709625574277717,El Viso,1898000,265,5,3,Second hand / Good state,0,0,0,0,1,441654,4477226
6090432905025538887,Goya,693000,90,2,2,Second hand / Good state,0,1,0,0,1,442546,4475031
5017609393018714651,Lista,696000,185,3,2,Second hand / Needs reformation,0,0,0,0,1,442638,4475564
9223372036854775807,Trafalgar,390000,70,1,1,Second hand / Good state,0,0,0,0,1,440854,4475564
9223372036854775807,Goya,802000,165,4,2,Second hand / Good state,0,0,0,0,1,442483,4475449
9223372036854775807,Pueblo Nuevo,114000,50,2,1,Second hand / Good state,0,0,0,0,0,445711,4476174
690077851583000355,San Fermín,234000,80,2,2,Second hand / Good state,0,0,0,1,1,441393,4468568
9223372036854775807,Adelfas,361000,105,3,2,Second hand / Good state,0,0,0,1,1,443203,4472495
6277250448652812872,Goya,189000,65,1,1,Second hand / Good state,0,0,0,0,1,442873,4475017
9223372036854775807,Sol,618000,145,4,2,Second hand / Good state,0,0,0,0,0,440314,4474381
9223372036854775807,Pacífico,128000,35,1,1,Second hand / Good state,0,0,0,0,0,442799,4472851
9223372036854775807,Valdemarín,920000,195,4,3,Second hand / Good state,0,0,0,1,1,435235,4479703
5596124673412020475,Opañel,211000,85,3,1,Second hand / Good state,0,0,0,0,0,438565,4471283
9223372036854775807,Rejas,345000,90,2,2,Second hand / Good state,0,0,0,1,1,451179,4477206
9223372036854775807,Lista,468000,130,3,2,Second hand / Good state,0,0,0,0,1,442989,4475707
4347583950282751458,Valdemarín,1118000,215,4,4,Second hand / Good state,0,0,0,1,0,435047,4479656
9223372036854775807,Malasaña-Universidad,161000,40,1,1,Second hand / Good state,0,0,0,0,0,440014,4475078
2086577555861126591,Almagro,733000,130,4,2,Second hand / Needs reformation,0,0,0,0,1,440778,4476271
5093734198777102597,Fuente del Berro,168000,50,1,1,Second hand / Needs reformation,0,0,0,0,1,443600,4475237
9223372036854775807,Guindalera,334000,95,3,1,Second hand / Unknown,0,0,0,0,0,443028,4476314
6172638579419478023,Guindalera,221000,75,2,1,Second hand / Unknown,0,0,0,0,0,443312,4475947
9223372036854775807,Acacias,304000,110,4,2,Second hand / Unknown,0,0,0,0,1,439936,4473003
9223372036854775807,Virgen del Cortijo - Manoteras,417000,90,2,2,Second hand / Good state,0,0,0,1,1,443184,4481955
9223372036854775807,Ciudad Universitaria,305000,100,4,1,Second hand / Unknown,0,0,0,0,1,439610,4477578
8887808476350037234,Lavapiés-Embajadores,246000,110,2,2,Second hand / Good state,0,0,0,0,1,440098,4473392
3200774385310075522,Pueblo Nuevo,168000,80,3,1,Second hand / Good state,0,0,0,0,0,446418,4475575
6402186581484178128,San Isidro,196000,75,1,1,Second hand / Good state,0,0,0,0,1,437980,4471282
2992189039463704383,Arapiles,174000,50,1,1,Second hand / Good state,0,0,0,0,1,439737,4476555
9223372036854775807,Casco Histórico de Vicálvaro,94000,55,2,1,Second hand / Good state,0,0,0,0,0,448581,4472844
3318347487742924022,Almagro,2762000,655,5,7,Second hand / Good state,0,0,0,0,1,441352,4476606
9223372036854775807,Legazpi,533000,150,4,2,Second hand / Good state,0,0,0,1,1,441741,4470931
9223372036854775807,Cuatro Caminos,364000,95,4,2,Second hand / Good state,0,0,0,0,1,440504,4478139
9223372036854775807,Canillejas,521000,200,2,1,Second hand / Good state,0,1,0,0,1,448245,4477573
2464489551270839265,Sanchinarro,347000,65,1,1,Second hand / Good state,0,0,0,1,1,444137,4482476
6420280690879191014,Recoletos,1750000,250,5,4,Second hand / Needs reformation,0,0,0,0,1,441814,4474790
9223372036854775807,Lista,1685000,345,5,3,Second hand / Good state,0,0,0,0,1,442810,4476093
9080578747558674607,Malasaña-Universidad,204000,50,1,1,Second hand / Unknown,0,0,0,0,1,439930,4474977
7712407976916325967,Alameda de Osuna,353000,135,4,2,Second hand / Good state,0,0,0,0,1,450035,4478761
9223372036854775807,Cuzco-Castillejos,239000,75,3,2,Second hand / Unknown,0,0,0,0,1,440972,4478744
9223372036854775807,Prosperidad,155000,60,1,1,Second hand / Unknown,0,0,0,0,1,443132,4477268
9223372036854775807,Malasaña-Universidad,227000,60,0,1,Second hand / Good state,1,0,0,0,1,440057,4475299
8974330078436118094,Ibiza,676000,125,5,2,Second hand / Good state,0,0,0,0,1,442634,4474353
7031888198844352993,Nueva España,932000,160,3,2,Second hand / Good state,0,0,0,1,1,442084,4479581
8642511334046175227,Malasaña-Universidad,221000,35,0,1,Second hand / Good state,1,0,0,0,0,440262,4474896
9223372036854775807,Rejas,326000,100,3,2,Second hand / Good state,0,0,0,1,1,449693,4477350
1000197404251924326,Berruguete,167000,70,2,1,Second hand / Good state,0,1,0,0,0,440480,4478849
7254704926790853070,El Cañaveral - Los Berrocales,122000,75,2,2,New development,0,0,0,1,1,453099,4473249
9223372036854775807,Ventilla-Almenara,577000,200,4,3,Second hand / Good state,0,0,0,0,1,441666,4480367
8425893095707163817,La Paz,575000,145,4,2,Second hand / Good state,0,0,0,1,1,440617,4481587
9223372036854775807,Legazpi,366000,130,2,2,Second hand / Good state,0,0,0,1,1,441409,4470685
6116784929428746045,Costillares,585000,150,3,2,Second hand / Good state,0,0,0,0,1,443462,4480779
9223372036854775807,Vallehermoso,392000,80,2,1,Second hand / Needs reformation,0,0,0,0,1,439287,4476840
7062574073395539378,Sol,582000,125,2,2,Second hand / Good state,0,0,0,0,0,439972,4473867
9223372036854775807,San Pascual,293000,75,2,1,Second hand / Good state,0,0,0,0,0,444630,4477176
7288138206194038138,Butarque,191000,65,1,1,Second hand / Good state,0,0,0,1,1,442511,4466518
8696854656869695351,Almendrales,199000,95,3,1,Second hand / Good state,0,0,0,0,1,440402,4470904
9223372036854775807,Opañel,147000,85,3,1,Second hand / Good state,0,0,0,0,0,438593,4471248
9223372036854775807,Costillares,627000,185,2,1,Second hand / Good state,0,1,0,1,1,443635,4480968
9223372036854775807,Lista,152000,50,1,1,Second hand / Good state,0,0,0,0,1,442843,4476028
9223372036854775807,Goya,248000,85,3,1,Second hand / Needs reformation,0,0,0,0,1,442898,4474933
9223372036854775807,Simancas,213000,140,0,2,Second hand / Good state,1,0,1,0,1,446397,4475657
9223372036854775807,Cuzco-Castillejos,1175000,280,5,4,Second hand / Needs reformation,0,0,0,0,1,441399,4479171
6752741360982602257,Cuatro Caminos,241000,85,3,2,Second hand / Good state,0,0,0,0,1,440755,4477973
9223372036854775807,San Andrés,187000,120,4,2,Second hand / Good state,0,0,0,0,1,440628,4465299
8516824657956483986,Concepción,228000,115,4,2,Second hand / Unknown,0,0,0,0,1,444797,4476776
8907062284275401846,Arapiles,142000,50,2,2,Second hand / Needs reformation,0,0,0,0,1,439857,4476536
6261968885954735109,San Isidro,158000,60,1,2,Second hand / Good state,0,0,0,0,1,438509,4471825
9223372036854775807,Aravaca,486000,90,3,2,Second hand / Good state,0,0,0,1,1,434016,4478017
1697187934291739626,Los Rosales,189000,115,4,2,Second hand / Good state,0,0,0,0,1,441456,4468014
4303916271323153859,Puerta del Ángel,107000,45,3,1,Second hand / Unknown,0,0,0,0,0,437670,4473142
290949873357010969,Nueva España,136000,55,1,1,Second hand / Needs reformation,0,0,0,0,1,443168,4479380
9223372036854775807,Ventilla-Almenara,160000,50,1,1,Second hand / Good state,0,0,0,0,0,441149,4480314
9223372036854775807,Bernabéu-Hispanoamérica,904000,360,4,3,Second hand / Needs reformation,0,1,0,0,1,442486,4478447
9223372036854775807,Rejas,327000,90,2,2,Second hand / Unknown,0,0,0,0,1,451148,4477391
9223372036854775807,Montecarmelo,621000,130,3,2,Second hand / Good state,0,0,0,1,1,441401,4484532
9223372036854775807,Rejas,314000,85,2,2,Second hand / Good state,0,0,0,1,1,450013,4477150
7536567075518139730,Canillas,111000,65,2,1,Second hand / Good state,0,0,0,0,0,444802,4479074
9223372036854775807,Malasaña-Universidad,271000,100,3,1,Second hand / Needs reformation,0,0,0,0,1,439853,4475563
9223372036854775807,Abrantes,193000,80,3,1,Second hand / Good state,0,0,0,0,1,437977,4469865
9223372036854775807,Nuevos Ministerios-Ríos Rosas,119000,35,1,1,Second hand / Good state,0,0,0,0,0,440809,4476792
9223372036854775807,Santa Eugenia,198000,125,3,2,Second hand / Good state,0,0,0,0,1,448719,4469978
3088093486607153886,Almagro,1135000,195,4,2,Second hand / Good state,0,0,0,0,1,441470,4476276
519825967154895730,Arapiles,717000,190,3,2,Second hand / Good state,0,0,0,0,1,440092,4476427
9223372036854775807,San Juan Bautista,527000,210,5,3,Second hand / Good state,0,0,0,1,1,444632,4477675
9223372036854775807,Costillares,761000,165,4,2,Second hand / Good state,0,0,0,1,1,443482,4480396
9223372036854775807,Castilla,832000,160,4,2,Second hand / Good state,0,0,0,1,1,441933,4480832
5734220492014202902,Nuevos Ministerios-Ríos Rosas,445000,90,2,2,Second hand / Good state,0,0,0,0,1,441251,4476795
772833995087295088,Simancas,183000,70,0,1,Second hand / Good state,1,0,0,0,1,447155,4476438
3783795274930253945,Pilar,181000,55,2,1,Second hand / Good state,0,0,0,0,1,440276,4481077
1374062318527972964,Valdemarín,1023000,215,4,4,Second hand / Good state,0,0,0,1,1,434952,4479611
9223372036854775807,Chueca-Justicia,2961000,435,3,3,Second hand / Unknown,0,0,0,0,1,441037,4474691
9223372036854775807,Buena Vista,128000,80,3,1,Second hand / Good state,0,0,0,0,0,435501,4469501
3569289169489304340,Costillares,376000,90,2,2,Second hand / Good state,0,0,0,1,1,443425,4480017
4786181738523095184,Pacífico,231000,45,1,1,Second hand / Good state,0,0,0,0,1,442655,4472872
9223372036854775807,Ventas,119000,40,1,1,Second hand / Good state,0,0,0,0,0,445004,4475816
3470108203196040670,Nueva España,765000,165,3,2,Second hand / Good state,0,0,0,0,1,442932,4479176
9223372036854775807,Lavapiés-Embajadores,212000,50,1,1,Second hand / Good state,0,0,0,0,0,440135,4473422
9223372036854775807,Cuatro Caminos,414000,135,4,2,Second hand / Unknown,0,0,1,0,1,440600,4478436
2494887165425648129,Numancia,100000,85,3,1,Second hand / Good state,0,0,0,0,0,444222,4471742
9223372036854775807,Malasaña-Universidad,247000,70,1,1,Second hand / Good state,0,0,1,0,0,440258,4475055
2239304438788059352,Aravaca,787000,180,3,3,Second hand / Good state,0,0,1,1,1,432796,4479141
9223372036854775807,Buena Vista,247000,80,2,2,Second hand / Good state,0,0,0,0,1,435667,4468817
358586804234922404,Palacio,321000,55,2,1,Second hand / Good state,0,0,0,0,1,439658,4473434
9223372036854775807,Argüelles,569000,145,3,2,Second hand / Needs reformation,0,0,0,0,1,438860,4475908
8571500671475944557,Sol,629000,100,2,1,Second hand / Good state,0,0,0,0,0,439920,4473967
9223372036854775807,Niño Jesús,1325000,345,6,5,Second hand / Good state,0,1,0,0,1,442520,4473535
4069164505186357759,Trafalgar,184000,45,1,1,Second hand / Good state,0,0,0,0,1,440572,4476414
9223372036854775807,Malasaña-Universidad,152000,35,1,1,Second hand / Good state,0,0,0,0,0,440085,4475095
6844658997600852251,Castellana,1151000,210,3,3,Second hand / Needs reformation,0,1,0,0,1,442150,4475691
9223372036854775807,Águilas,98000,75,3,1,Second hand / Good state,0,0,0,0,1,434465,4470356
4810621714414142495,Bernabéu-Hispanoamérica,870000,230,5,3,Second hand / Good state,0,0,0,0,1,442422,4478438
256400436827617739,Águilas,89000,80,3,1,Second hand / Needs reformation,0,0,0,0,0,433469,4470140
6492387592877727927,Goya,1623000,265,5,3,Second hand / Needs reformation,0,0,0,0,1,442784,4475356
9223372036854775807,Fuente del Berro,374000,75,2,1,Second hand / Good state,0,0,0,0,0,443452,4475179
9223372036854775807,Aravaca,621000,110,3,2,Second hand / Good state,0,0,0,1,1,432163,4479236
9223372036854775807,Castellana,2030000,380,4,5,Second hand / Good state,0,0,0,0,1,442174,4475631
8371965393764266919,Los Rosales,211000,70,2,1,Second hand / Good state,0,0,0,0,1,441233,4467988
9223372036854775807,Almagro,811000,200,4,3,Second hand / Good state,0,0,0,0,1,441071,4476121
9223372036854775807,Arapiles,1183000,225,3,2,Second hand / Good state,0,0,0,0,1,439895,4476087
7953476343979820471,San Isidro,126000,75,3,1,Second hand / Unknown,0,0,0,0,0,437619,4471721
9223372036854775807,San Andrés,85000,70,3,1,Second hand / Unknown,0,0,0,0,0,439323,4466309
6529306236596651054,Los Rosales,200000,105,3,2,Second hand / Good state,0,0,0,0,1,441654,4467931
9223372036854775807,Goya,518000,115,2,2,Second hand / Good state,0,0,0,0,1,442738,4475151
2715186253135856710,Entrevías,87000,90,2,2,Second hand / Good state,0,0,0,0,1,442936,4470566
1251745473631489896,Abrantes,244000,95,3,2,Second hand / Good state,0,0,0,0,1,437739,4470067
9223372036854775807,Casco Histórico de Barajas,186000,60,2,1,Second hand / Unknown,0,0,0,0,0,450931,4480164
9223372036854775807,Castellana,3076000,470,5,4,Second hand / Good state,0,0,0,0,1,442273,4475617
9223372036854775807,Jerónimos,1945000,245,3,3,Second hand / Good state,0,0,0,0,1,441525,4473742
9223372036854775807,Arapiles,218000,40,1,1,Second hand / Good state,0,0,0,0,1,439808,4476115
9223372036854775807,Estrella,458000,105,3,3,Second hand / Good state,0,0,0,0,1,443219,4473216
1710498915884155945,Marroquina,214000,100,2,2,Second hand / Good state,0,0,0,0,1,446438,4473310
9223372036854775807,Buena Vista,173000,105,4,2,Second hand / Good state,0,0,0,0,0,435464,4469609
6179633185148668887,San Isidro,91000,70,2,1,Second hand / Needs reformation,0,0,0,0,0,438602,4471731
9223372036854775807,San Andrés,96000,70,3,1,Second hand / Good state,0,0,0,0,0,440125,4466634
4446219393206245189,Simancas,187000,105,1,1,Second hand / Good state,0,0,0,0,1,447278,4476552
1537446086734263173,Sol,764000,135,3,2,Second hand / Good state,0,0,0,0,1,440003,4474050
7252769107184349470,Puerta Bonita,97000,55,2,1,Second hand / Good state,0,0,0,0,0,437759,4470342
8970228281276966442,Goya,4780000,395,3,3,New development,0,1,1,0,1,442375,4474999
5147914637354716858,Trafalgar,960000,170,2,2,Second hand / Needs reformation,0,0,0,0,1,440755,4476201
9223372036854775807,Lavapiés-Embajadores,265000,100,1,1,Second hand / Unknown,0,0,0,0,0,440546,4473713
9223372036854775807,Numancia,216000,110,2,1,Second hand / Good state,0,0,0,0,1,443542,4472745
9223372036854775807,Palacio,976000,175,3,2,Second hand / Good state,0,0,0,0,1,439850,4474006
9223372036854775807,Canillas,309000,95,3,2,Second hand / Good state,0,0,0,0,1,446550,4479831
9223372036854775807,Moscardó,135000,70,3,1,Second hand / Good state,0,0,0,0,0,439718,4470969
2807766608762957675,Valdezarza,149000,140,3,2,Second hand / Good state,0,0,0,0,0,438702,4479914
9223372036854775807,Recoletos,691000,115,0,1,Second hand / Good state,1,0,0,0,1,441898,4475343
9223372036854775807,Pueblo Nuevo,257000,85,2,1,Second hand / Good state,0,0,0,0,1,445149,4475985
9223372036854775807,Rosas,271000,90,3,2,Second hand / Unknown,0,0,0,0,1,448263,4476146
9223372036854775807,Aluche,98000,60,2,1,Second hand / Needs reformation,0,0,0,0,1,434986,4472061
7052993121565931103,Malasaña-Universidad,597000,85,2,1,Second hand / Good state,0,0,0,0,1,439958,4475479
3376553541121924852,Recoletos,1862000,235,3,3,Second hand / Good state,0,0,0,0,1,441981,4475016
277979625697333777,Palomeras Bajas,100000,80,3,1,Second hand / Good state,0,0,0,0,1,444410,4470511
9223372036854775807,San Andrés,96000,65,3,1,Second hand / Needs reformation,0,0,0,0,0,439405,4466255
84778804663254187,Bellas Vistas,231000,80,2,1,Second hand / Good state,0,0,0,0,0,439938,4478095
8685914738042604470,Estrella,343000,85,3,1,Second hand / Good state,0,0,0,0,1,443210,4473564
9223372036854775807,Lucero,247000,95,2,2,Second hand / Good state,0,0,0,1,1,436521,4473016
7294674349735855644,Argüelles,543000,120,3,1,Second hand / Good state,0,1,1,0,1,438833,4475667
5503556057198196215,Sanchinarro,470000,145,4,2,Second hand / Good state,0,0,0,1,1,444410,4482026
1734366838238658956,Pueblo Nuevo,129000,50,2,1,Second hand / Unknown,0,0,0,0,0,445749,4476174
7903396542643173560,Pueblo Nuevo,173000,80,3,1,Second hand / Good state,0,0,0,0,0,445184,4476103
8364624228944134406,Pilar,242000,95,2,2,Second hand / Good state,0,0,0,0,0,439387,4481064
9223372036854775807,Prosperidad,416000,120,3,2,Second hand / Needs reformation,0,0,0,0,1,442708,4477107
4451344396622345540,Valdezarza,235000,85,3,1,Second hand / Good state,0,0,0,0,1,439220,4480177
9223372036854775807,Ciudad Universitaria,1044000,285,3,3,Second hand / Good state,0,0,0,0,1,439249,4477666
9223372036854775807,Castilla,1713000,270,4,4,Second hand / Good state,0,0,0,1,1,442717,4479891
8503777402708472117,Goya,1705000,210,5,4,Second hand / Good state,0,0,0,0,1,442285,4474963
634593639903981778,Cuatro Caminos,555000,110,0,2,Second hand / Good state,1,1,0,0,1,440653,4477694
9223372036854775807,San Diego,165000,85,2,2,Second hand / Good state,0,0,0,0,1,443102,4471946
9223372036854775807,Canillejas,169000,80,3,2,Second hand / Good state,0,0,0,0,0,448196,4476367
9003677571494817416,Fontarrón,256000,100,3,2,Second hand / Good state,0,0,0,0,1,444818,4472725
6309705050983567464,El Viso,519000,130,1,1,Second hand / Unknown,0,1,0,0,1,442333,4477008
1468217667735555054,Palacio,238000,50,1,1,Second hand / Good state,0,0,1,0,0,439343,4473358
8299720765038117670,Aluche,149000,70,2,1,Second hand / Good state,0,0,0,0,0,435832,4471477
9223372036854775807,Cuzco-Castillejos,408000,120,4,2,Second hand / Good state,0,0,0,0,1,441081,4478709
5949766614482457600,Conde Orgaz-Piovera,917000,155,3,2,New development,0,0,0,1,1,445058,4477944
9223372036854775807,Guindalera,443000,130,3,2,Second hand / Good state,0,0,0,0,1,442730,4476336
9223372036854775807,San Diego,92000,70,3,1,Second hand / Needs reformation,0,0,0,0,0,443168,4470665
7156448773780347396,Palomeras sureste,248000,80,2,2,Second hand / Good state,0,0,0,1,1,446404,4470356
9223372036854775807,Opañel,135000,65,1,1,Second hand / Needs reformation,0,0,0,0,0,438803,4471551
9223372036854775807,Canillas,384000,105,2,2,Second hand / Good state,0,0,1,1,1,445090,4478790
4718216633213772199,Argüelles,878000,265,6,2,Second hand / Good state,0,0,0,0,1,439069,4476104
506129814593245072,Pueblo Nuevo,181000,65,2,1,Second hand / Unknown,0,0,0,0,0,445691,4476265
4386481127783489526,Almendrales,151000,85,3,1,Second hand / Good state,0,0,0,0,0,440640,4470432
2052473638691368321,Arapiles,486000,70,2,1,Second hand / Good state,0,0,0,0,1,439751,4476202
9223372036854775807,Costillares,907000,210,4,4,Second hand / Good state,0,0,0,1,1,443460,4480646
4792594968534677116,Marroquina,102000,65,2,1,Second hand / Good state,0,0,0,0,0,444676,4473520
